C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_249.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_249.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_249.jpg,0,1,0,21.73471
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_325.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_325.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_325.jpg,0,1,0,22.5289
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_404.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_404.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_404.jpg,-0.2,1,0,23.30413
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_481.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_481.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_481.jpg,0,1,0,24.05324
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_558.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_558.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_558.jpg,-0.1,1,0,24.82524
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_637.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_637.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_637.jpg,-0.3,1,0,25.56013
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_713.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_713.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_713.jpg,0,1,0,26.31508
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_791.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_791.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_791.jpg,0,1,0,27.07033
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_873.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_873.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_873.jpg,0,1,0,27.81921
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_46_951.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_46_951.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_46_951.jpg,0,1,0,28.56201
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_034.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_034.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_034.jpg,-0.2,1,0,29.28429
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_113.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_113.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_113.jpg,0,1,0,30.01401
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_194.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_194.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_194.jpg,-0.1,1,0,30.18892
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_274.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_274.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_274.jpg,0,1,0,30.19053
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_356.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_356.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_356.jpg,0,1,0,30.19022
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_433.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_433.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_433.jpg,-0.2,1,0,30.18181
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_510.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_510.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_510.jpg,0,1,0,30.19028
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_590.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_590.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_590.jpg,-0.05,1,0,30.19019
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_674.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_674.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_674.jpg,0,1,0,30.19074
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_751.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_751.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_751.jpg,0,1,0,30.19042
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_828.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_828.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_828.jpg,-0.15,1,0,30.18636
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_904.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_904.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_904.jpg,0,1,0,30.18986
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_47_978.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_47_978.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_47_978.jpg,-0.1,1,0,30.18849
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_051.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_051.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_051.jpg,0,1,0,30.1911
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_124.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_124.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_124.jpg,0,1,0,30.18961
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_199.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_199.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_199.jpg,-0.2,1,0,30.18173
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_273.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_273.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_273.jpg,0,1,0,30.18998
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_349.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_349.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_349.jpg,-0.1,1,0,30.19006
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_421.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_421.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_421.jpg,-0.3,1,0,30.17401
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_496.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_496.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_496.jpg,0,1,0,30.18964
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_570.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_570.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_570.jpg,-0.15,1,0,30.18789
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_642.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_642.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_642.jpg,0,1,0,30.18995
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_717.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_717.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_717.jpg,0,1,0,30.18965
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_792.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_792.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_792.jpg,-0.2,1,0,30.18239
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_863.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_863.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_863.jpg,0,1,0,30.18999
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_48_936.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_48_936.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_48_936.jpg,0,1,0,30.18983
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_012.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_012.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_012.jpg,-0.2,1,0,30.18194
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_086.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_086.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_086.jpg,0,1,0,30.18934
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_159.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_159.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_159.jpg,0,1,0,30.19026
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_234.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_234.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_234.jpg,-0.2,1,0,30.1812
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_309.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_309.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_309.jpg,0,1,0,30.18977
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_388.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_388.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_388.jpg,-0.1,1,0,30.1888
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_464.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_464.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_464.jpg,0,1,0,30.19058
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_533.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_533.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_533.jpg,0,1,0,30.19022
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_603.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_603.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_603.jpg,-0.15,1,0,30.18558
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_679.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_679.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_679.jpg,0,1,0,30.19028
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_755.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_755.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_755.jpg,-0.1,1,0,30.18841
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_825.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_825.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_825.jpg,0,1,0,30.18762
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_897.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_897.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_897.jpg,0,1,0,30.19
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_49_971.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_49_971.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_49_971.jpg,-0.2,1,0,30.18151
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_045.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_045.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_045.jpg,0,1,0,30.18973
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_120.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_120.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_120.jpg,-0.1,1,0,30.18894
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_195.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_195.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_195.jpg,0,1,0,30.19061
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_274.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_274.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_274.jpg,0,1,0,30.19021
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_345.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_345.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_345.jpg,-0.15,1,0,30.18563
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_423.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_423.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_423.jpg,0,1,0,30.19028
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_497.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_497.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_497.jpg,-0.1,1,0,30.18843
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_572.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_572.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_572.jpg,-0.3,1,0,30.17036
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_648.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_648.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_648.jpg,0,1,0,30.18891
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_723.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_723.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_723.jpg,-0.1,1,0,30.18944
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_799.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_799.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_799.jpg,0,1,0,30.19024
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_873.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_873.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_873.jpg,0,1,0,30.19019
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_50_949.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_50_949.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_50_949.jpg,-0.15,1,0,30.18611
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_51_025.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_51_025.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_51_025.jpg,0,1,0,30.19031
C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\center_2024_03_19_23_44_51_103.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\left_2024_03_19_23_44_51_103.jpg,C:\Users\ayush\OneDrive\Desktop\SimulationData\IMG\right_2024_03_19_23_44_51_103.jpg,-0.1,1,0,30.18847
